"GENE_NAME","Sumo","Diff","minLogP"
"MORC4","NSMCE2",NA,NA
"MORC4","PIAS1",NA,NA
"MORC4","PIAS2",NA,NA
"MORC4","PIAS3",NA,NA
"MORC4","PIAS4","5.74","14.17"
"MORC4","ZMIZ2",NA,NA
"MORC4","ZNF451",NA,NA
"MPP5","LAZSUL",NA,NA
"MPP5","NSMCE2",NA,NA
"MPP5","PIAS1",NA,NA
"MPP5","PIAS2",NA,NA
"MPP5","PIAS3",NA,NA
"MPP5","PIAS4","4.33","12.94"
"MPP5","ZMIZ2",NA,NA
"MPP5","ZNF451",NA,NA
"MRPL27","LAZSUL",NA,NA
"MRPL27","NSMCE2",NA,NA
"MRPL27","PIAS1",NA,NA
"MRPL27","PIAS2",NA,NA
"MRPL27","PIAS3","3.6","11.57"
"MRPL27","PIAS4",NA,NA
"MRPL27","ZMIZ2",NA,NA
"MRPL27","ZNF451",NA,NA
"MSANTD4","LAZSUL",NA,NA
"MSANTD4","NSMCE2","6.32","3.27"
"MSANTD4","PIAS1",NA,NA
"MSANTD4","PIAS2",NA,NA
"MSANTD4","PIAS3",NA,NA
"MSANTD4","PIAS4","8.05","5.75"
"MSANTD4","ZMIZ2",NA,NA
"MSANTD4","ZNF451",NA,NA
"MSH6","LAZSUL",NA,NA
"MSH6","NSMCE2",NA,NA
"MSH6","PIAS1",NA,NA
"MSH6","PIAS2",NA,NA
"MSH6","PIAS3",NA,NA
"MSH6","PIAS4","3.61","3.68"
"MSH6","ZMIZ2",NA,NA
"MSH6","ZNF451",NA,NA
"MSL1","LAZSUL",NA,NA
"MSL1","NSMCE2",NA,NA
"MSL1","PIAS1",NA,NA
"MSL1","PIAS2",NA,NA
"MSL1","PIAS3",NA,NA
"MSL1","PIAS4","6.18","19.65"
"MSL1","ZMIZ2",NA,NA
"MSL1","ZNF451",NA,NA
"MSL2","LAZSUL",NA,NA
"MSL2","NSMCE2",NA,NA
"MSL2","PIAS1",NA,NA
"MSL2","PIAS2",NA,NA
"MSL2","PIAS3",NA,NA
"MSL2","PIAS4","5.87","11.76"
"MSL2","ZMIZ2",NA,NA
"MSL2","ZNF451",NA,NA
"MSMO1","LAZSUL",NA,NA
"MSMO1","NSMCE2",NA,NA
"MSMO1","PIAS1",NA,NA
"MSMO1","PIAS2",NA,NA
"MSMO1","PIAS3",NA,NA
"MSMO1","PIAS4",NA,NA
"MSMO1","ZMIZ2","3.26","8.04"
"MSMO1","ZNF451",NA,NA
"MSN","LAZSUL",NA,NA
"MSN","NSMCE2",NA,NA
"MSN","PIAS1","5.13","4.31"
"MSN","PIAS2",NA,NA
"MSN","PIAS3",NA,NA
"MSN","PIAS4",NA,NA
"MSN","ZMIZ2",NA,NA
"MSN","ZNF451",NA,NA
"MTA2","LAZSUL",NA,NA
"MTA2","NSMCE2",NA,NA
"MTA2","PIAS1","4.73","13.56"
"MTA2","PIAS2",NA,NA
"MTA2","PIAS3",NA,NA
"MTA2","PIAS4",NA,NA
"MTA2","ZMIZ2",NA,NA
"MTA2","ZNF451",NA,NA
"MTCH2","LAZSUL",NA,NA
"MTCH2","NSMCE2",NA,NA
"MTCH2","PIAS1",NA,NA
"MTCH2","PIAS2",NA,NA
"MTCH2","PIAS3",NA,NA
"MTCH2","PIAS4","4.49","13.14"
"MTCH2","ZMIZ2",NA,NA
"MTCH2","ZNF451",NA,NA
"MTDH","LAZSUL","1.25","4.65"
"MTDH","NSMCE2",NA,NA
"MTDH","PIAS1",NA,NA
"MTDH","PIAS2",NA,NA
"MTDH","PIAS3",NA,NA
"MTDH","PIAS4",NA,NA
"MTDH","ZMIZ2",NA,NA
"MTDH","ZNF451",NA,NA
"MTHFD1","LAZSUL",NA,NA
"MTHFD1","NSMCE2",NA,NA
"MTHFD1","PIAS1","4.42","5.92"
"MTHFD1","PIAS2",NA,NA
"MTHFD1","PIAS3",NA,NA
"MTHFD1","PIAS4",NA,NA
"MTHFD1","ZMIZ2",NA,NA
"MTHFD1","ZNF451",NA,NA
"MTMR1","LAZSUL",NA,NA
"MTMR1","NSMCE2",NA,NA
"MTMR1","PIAS1",NA,NA
"MTMR1","PIAS2",NA,NA
"MTMR1","PIAS3",NA,NA
"MTMR1","PIAS4",NA,NA
"MTMR1","ZMIZ2","1.82","2.2"
"MTMR1","ZNF451",NA,NA
"MVP","LAZSUL",NA,NA
"MVP","NSMCE2",NA,NA
"MVP","PIAS1","3.63","4.3"
"MVP","PIAS2",NA,NA
"MVP","PIAS3",NA,NA
"MVP","PIAS4",NA,NA
"MVP","ZMIZ2",NA,NA
"MVP","ZNF451",NA,NA
"MYBL2","LAZSUL",NA,NA
"MYBL2","NSMCE2",NA,NA
"MYBL2","PIAS1",NA,NA
"MYBL2","PIAS2",NA,NA
"MYBL2","PIAS3",NA,NA
"MYBL2","PIAS4","6.94","6.1"
"MYBL2","ZMIZ2",NA,NA
"MYBL2","ZNF451",NA,NA
"MYC","LAZSUL",NA,NA
"MYC","NSMCE2","3.59","3.38"
"MYC","PIAS1",NA,NA
"MYC","PIAS2",NA,NA
"MYC","PIAS3",NA,NA
"MYC","PIAS4","3.86","3.97"
"MYC","ZMIZ2",NA,NA
"MYC","ZNF451",NA,NA
"MYDGF","LAZSUL",NA,NA
"MYDGF","NSMCE2",NA,NA
"MYDGF","PIAS1","4.07","3.49"
"MYDGF","PIAS2",NA,NA
"MYDGF","PIAS3",NA,NA
"MYDGF","PIAS4",NA,NA
"MYDGF","ZMIZ2",NA,NA
"MYDGF","ZNF451",NA,NA
"MYH9","LAZSUL",NA,NA
"MYH9","NSMCE2",NA,NA
"MYH9","PIAS1","2.81","3.28"
"MYH9","PIAS2",NA,NA
"MYH9","PIAS3",NA,NA
"MYH9","PIAS4",NA,NA
"MYH9","ZMIZ2",NA,NA
"MYH9","ZNF451",NA,NA
"MYL12A;MYL12B","LAZSUL",NA,NA
"MYL12A;MYL12B","NSMCE2","4.47","3.22"
"MYL12A;MYL12B","PIAS1",NA,NA
"MYL12A;MYL12B","PIAS2",NA,NA
"MYL12A;MYL12B","PIAS3",NA,NA
"MYL12A;MYL12B","PIAS4","5.49","5.14"
"MYL12A;MYL12B","ZMIZ2",NA,NA
"MYL12A;MYL12B","ZNF451",NA,NA
"NAB1","LAZSUL",NA,NA
"NAB1","NSMCE2","5.42","3.13"
"NAB1","PIAS1",NA,NA
"NAB1","PIAS2",NA,NA
"NAB1","PIAS3",NA,NA
"NAB1","PIAS4","6.14","4.11"
"NAB1","ZMIZ2",NA,NA
"NAB1","ZNF451",NA,NA
"NAB2","LAZSUL",NA,NA
"NAB2","NSMCE2","5.34","4.41"
"NAB2","PIAS1",NA,NA
"NAB2","PIAS2",NA,NA
"NAB2","PIAS3",NA,NA
"NAB2","PIAS4","5.18","4.11"
"NAB2","ZMIZ2",NA,NA
"NAB2","ZNF451",NA,NA
"NACC1","LAZSUL",NA,NA
"NACC1","NSMCE2","4.28","3.72"
"NACC1","PIAS1",NA,NA
"NACC1","PIAS2",NA,NA
"NACC1","PIAS3",NA,NA
"NACC1","PIAS4","4.77","4.77"
"NACC1","ZMIZ2",NA,NA
"NACC1","ZNF451",NA,NA
"NAIP","LAZSUL",NA,NA
"NAIP","NSMCE2","4.7","3.89"
"NAIP","PIAS1",NA,NA
"NAIP","PIAS2",NA,NA
"NAIP","PIAS3",NA,NA
"NAIP","PIAS4",NA,NA
"NAIP","ZMIZ2",NA,NA
"NAIP","ZNF451",NA,NA
"NAP1L3","LAZSUL",NA,NA
"NAP1L3","NSMCE2","4.66","4.84"
"NAP1L3","PIAS1",NA,NA
"NAP1L3","PIAS2",NA,NA
"NAP1L3","PIAS3",NA,NA
"NAP1L3","PIAS4","4.1","3.6"
"NAP1L3","ZMIZ2",NA,NA
"NAP1L3","ZNF451",NA,NA
"NARS","LAZSUL",NA,NA
"NARS","NSMCE2",NA,NA
"NARS","PIAS1",NA,NA
"NARS","PIAS2",NA,NA
"NARS","PIAS3",NA,NA
"NARS","PIAS4",NA,NA
"NARS","ZMIZ2","2.43","4.78"
"NARS","ZNF451",NA,NA
"NBAS","LAZSUL",NA,NA
"NBAS","NSMCE2",NA,NA
"NBAS","PIAS1",NA,NA
"NBAS","PIAS2",NA,NA
"NBAS","PIAS3",NA,NA
"NBAS","PIAS4",NA,NA
"NBAS","ZMIZ2","1.89","2.12"
"NBAS","ZNF451",NA,NA
"NCBP1","LAZSUL",NA,NA
"NCBP1","NSMCE2",NA,NA
"NCBP1","PIAS1",NA,NA
"NCBP1","PIAS2",NA,NA
"NCBP1","PIAS3",NA,NA
"NCBP1","PIAS4",NA,NA
"NCBP1","ZMIZ2","0.79","3.44"
"NCBP1","ZNF451",NA,NA
"NCDN","LAZSUL",NA,NA
"NCDN","NSMCE2",NA,NA
"NCDN","PIAS1",NA,NA
"NCDN","PIAS2",NA,NA
"NCDN","PIAS3",NA,NA
"NCDN","PIAS4",NA,NA
"NCDN","ZMIZ2","2.43","3.1"
"NCDN","ZNF451",NA,NA
"NCL","LAZSUL",NA,NA
"NCL","NSMCE2",NA,NA
"NCL","PIAS1","5.42","3.93"
"NCL","PIAS2",NA,NA
"NCL","PIAS3",NA,NA
"NCL","PIAS4",NA,NA
"NCL","ZMIZ2",NA,NA
"NCL","ZNF451",NA,NA
"NDUFA4","LAZSUL",NA,NA
"NDUFA4","NSMCE2",NA,NA
"NDUFA4","PIAS1","3.39","3.55"
"NDUFA4","PIAS2",NA,NA
"NDUFA4","PIAS3",NA,NA
"NDUFA4","PIAS4",NA,NA
"NDUFA4","ZMIZ2",NA,NA
"NDUFA4","ZNF451",NA,NA
"NDUFS1","LAZSUL",NA,NA
"NDUFS1","NSMCE2",NA,NA
"NDUFS1","PIAS1","3.93","9.74"
"NDUFS1","PIAS2",NA,NA
"NDUFS1","PIAS3",NA,NA
"NDUFS1","PIAS4",NA,NA
"NDUFS1","ZMIZ2",NA,NA
"NDUFS1","ZNF451",NA,NA
"NDUFS3","LAZSUL",NA,NA
"NDUFS3","NSMCE2",NA,NA
"NDUFS3","PIAS1","3.82","6.83"
"NDUFS3","PIAS2",NA,NA
"NDUFS3","PIAS3",NA,NA
"NDUFS3","PIAS4",NA,NA
"NDUFS3","ZMIZ2",NA,NA
"NDUFS3","ZNF451",NA,NA
"NEIL3","LAZSUL",NA,NA
"NEIL3","NSMCE2",NA,NA
"NEIL3","PIAS1",NA,NA
"NEIL3","PIAS2",NA,NA
"NEIL3","PIAS3",NA,NA
"NEIL3","PIAS4","4.6","13.7"
"NEIL3","ZMIZ2",NA,NA
"NEIL3","ZNF451",NA,NA
"NES","LAZSUL",NA,NA
"NES","NSMCE2",NA,NA
"NES","PIAS1","5.01","4.15"
"NES","PIAS2",NA,NA
"NES","PIAS3",NA,NA
"NES","PIAS4",NA,NA
"NES","ZMIZ2",NA,NA
"NES","ZNF451",NA,NA
"NFATC2IP","LAZSUL",NA,NA
"NFATC2IP","NSMCE2","2.56","3.81"
"NFATC2IP","PIAS1",NA,NA
"NFATC2IP","PIAS2",NA,NA
"NFATC2IP","PIAS3",NA,NA
"NFATC2IP","PIAS4",NA,NA
"NFATC2IP","ZMIZ2",NA,NA
"NFATC2IP","ZNF451",NA,NA
"NFIC","LAZSUL",NA,NA
"NFIC","NSMCE2",NA,NA
"NFIC","PIAS1",NA,NA
"NFIC","PIAS2",NA,NA
"NFIC","PIAS3",NA,NA
"NFIC","PIAS4","5.01","8.06"
"NFIC","ZMIZ2",NA,NA
"NFIC","ZNF451",NA,NA
"NFIL3","LAZSUL",NA,NA
"NFIL3","NSMCE2",NA,NA
"NFIL3","PIAS1",NA,NA
"NFIL3","PIAS2",NA,NA
"NFIL3","PIAS3",NA,NA
"NFIL3","PIAS4","5.54","7.61"
"NFIL3","ZMIZ2",NA,NA
"NFIL3","ZNF451",NA,NA
"NFKB2","LAZSUL",NA,NA
"NFKB2","NSMCE2",NA,NA
"NFKB2","PIAS1",NA,NA
"NFKB2","PIAS2",NA,NA
"NFKB2","PIAS3",NA,NA
"NFKB2","PIAS4","3.93","6.2"
"NFKB2","ZMIZ2",NA,NA
"NFKB2","ZNF451",NA,NA
"NFRKB","LAZSUL",NA,NA
"NFRKB","NSMCE2",NA,NA
"NFRKB","PIAS1",NA,NA
"NFRKB","PIAS2",NA,NA
"NFRKB","PIAS3",NA,NA
"NFRKB","PIAS4","5.48","13.49"
"NFRKB","ZMIZ2",NA,NA
"NFRKB","ZNF451",NA,NA
"NIFK","LAZSUL",NA,NA
"NIFK","NSMCE2",NA,NA
"NIFK","PIAS1",NA,NA
"NIFK","PIAS2",NA,NA
"NIFK","PIAS3",NA,NA
"NIFK","PIAS4","3.9","7.09"
"NIFK","ZMIZ2",NA,NA
"NIFK","ZNF451",NA,NA
"NME1-NME2;NME2;NME1","LAZSUL",NA,NA
"NME1-NME2;NME2;NME1","NSMCE2",NA,NA
"NME1-NME2;NME2;NME1","PIAS1","3.73","2.79"
"NME1-NME2;NME2;NME1","PIAS2",NA,NA
"NME1-NME2;NME2;NME1","PIAS3",NA,NA
"NME1-NME2;NME2;NME1","PIAS4",NA,NA
"NME1-NME2;NME2;NME1","ZMIZ2",NA,NA
"NME1-NME2;NME2;NME1","ZNF451",NA,NA
"NME3","LAZSUL",NA,NA
"NME3","NSMCE2",NA,NA
"NME3","PIAS1",NA,NA
"NME3","PIAS2",NA,NA
"NME3","PIAS3",NA,NA
"NME3","PIAS4",NA,NA
"NME3","ZMIZ2","6.63","7.22"
"NME3","ZNF451",NA,NA
"NOL10","LAZSUL",NA,NA
"NOL10","NSMCE2",NA,NA
"NOL10","PIAS1","3.69","7.96"
"NOL10","PIAS2",NA,NA
"NOL10","PIAS3",NA,NA
"NOL10","PIAS4",NA,NA
"NOL10","ZMIZ2",NA,NA
"NOL10","ZNF451",NA,NA
"NOL9","LAZSUL",NA,NA
"NOL9","NSMCE2",NA,NA
"NOL9","PIAS1",NA,NA
"NOL9","PIAS2",NA,NA
"NOL9","PIAS3",NA,NA
"NOL9","PIAS4",NA,NA
"NOL9","ZMIZ2","3.29","8.56"
"NOL9","ZNF451",NA,NA
"NOLC1","LAZSUL",NA,NA
"NOLC1","NSMCE2",NA,NA
"NOLC1","PIAS1","4.67","10.47"
"NOLC1","PIAS2",NA,NA
"NOLC1","PIAS3",NA,NA
"NOLC1","PIAS4",NA,NA
"NOLC1","ZMIZ2",NA,NA
"NOLC1","ZNF451",NA,NA
"NOP2","LAZSUL",NA,NA
"NOP2","NSMCE2",NA,NA
"NOP2","PIAS1","4.19","3.54"
"NOP2","PIAS2",NA,NA
"NOP2","PIAS3",NA,NA
"NOP2","PIAS4",NA,NA
"NOP2","ZMIZ2",NA,NA
"NOP2","ZNF451",NA,NA
"NOP58","LAZSUL",NA,NA
"NOP58","NSMCE2",NA,NA
"NOP58","PIAS1",NA,NA
"NOP58","PIAS2",NA,NA
"NOP58","PIAS3",NA,NA
"NOP58","PIAS4","4.47","6.77"
"NOP58","ZMIZ2",NA,NA
"NOP58","ZNF451",NA,NA
"NPAT","LAZSUL",NA,NA
"NPAT","NSMCE2","4.12","7.57"
"NPAT","PIAS1",NA,NA
"NPAT","PIAS2",NA,NA
"NPAT","PIAS3",NA,NA
"NPAT","PIAS4",NA,NA
"NPAT","ZMIZ2",NA,NA
"NPAT","ZNF451",NA,NA
"NPC1","LAZSUL",NA,NA
"NPC1","NSMCE2",NA,NA
"NPC1","PIAS1",NA,NA
"NPC1","PIAS2",NA,NA
"NPC1","PIAS3",NA,NA
"NPC1","PIAS4",NA,NA
"NPC1","ZMIZ2","3.39","6.26"
"NPC1","ZNF451",NA,NA
"NPM1","LAZSUL",NA,NA
"NPM1","NSMCE2",NA,NA
"NPM1","PIAS1","4.01","3.88"
"NPM1","PIAS2",NA,NA
"NPM1","PIAS3",NA,NA
"NPM1","PIAS4",NA,NA
"NPM1","ZMIZ2",NA,NA
"NPM1","ZNF451",NA,NA
"NR2C2","LAZSUL",NA,NA
"NR2C2","NSMCE2",NA,NA
"NR2C2","PIAS1",NA,NA
"NR2C2","PIAS2",NA,NA
"NR2C2","PIAS3",NA,NA
"NR2C2","PIAS4","2.39","3.63"
"NR2C2","ZMIZ2",NA,NA
"NR2C2","ZNF451",NA,NA
"NRIP1","LAZSUL",NA,NA
"NRIP1","NSMCE2",NA,NA
"NRIP1","PIAS1",NA,NA
"NRIP1","PIAS2",NA,NA
"NRIP1","PIAS3",NA,NA
"NRIP1","PIAS4","5.18","7.98"
"NRIP1","ZMIZ2",NA,NA
"NRIP1","ZNF451",NA,NA
"NRM","LAZSUL",NA,NA
"NRM","NSMCE2",NA,NA
"NRM","PIAS1",NA,NA
"NRM","PIAS2",NA,NA
"NRM","PIAS3",NA,NA
"NRM","PIAS4",NA,NA
"NRM","ZMIZ2","3.41","2.75"
"NRM","ZNF451",NA,NA
"NSD1","LAZSUL",NA,NA
"NSD1","NSMCE2",NA,NA
"NSD1","PIAS1",NA,NA
"NSD1","PIAS2",NA,NA
"NSD1","PIAS3",NA,NA
"NSD1","PIAS4","3.6","11.09"
"NSD1","ZMIZ2",NA,NA
"NSD1","ZNF451",NA,NA
"NSMCE2","LAZSUL",NA,NA
"NSMCE2","NSMCE2","16.62","18.89"
"NSMCE2","PIAS1",NA,NA
"NSMCE2","PIAS2",NA,NA
"NSMCE2","PIAS3",NA,NA
"NSMCE2","PIAS4",NA,NA
"NSMCE2","ZMIZ2",NA,NA
"NSMCE2","ZNF451",NA,NA
"NSUN5","LAZSUL",NA,NA
"NSUN5","NSMCE2",NA,NA
"NSUN5","PIAS1",NA,NA
"NSUN5","PIAS2",NA,NA
"NSUN5","PIAS3",NA,NA
"NSUN5","PIAS4","4.14","13.76"
"NSUN5","ZMIZ2",NA,NA
"NSUN5","ZNF451",NA,NA
"NUCB1","LAZSUL",NA,NA
"NUCB1","NSMCE2",NA,NA
"NUCB1","PIAS1",NA,NA
"NUCB1","PIAS2",NA,NA
"NUCB1","PIAS3",NA,NA
"NUCB1","PIAS4",NA,NA
"NUCB1","ZMIZ2","4.05","3.08"
"NUCB1","ZNF451",NA,NA
"NUDT19","LAZSUL",NA,NA
"NUDT19","NSMCE2",NA,NA
"NUDT19","PIAS1",NA,NA
"NUDT19","PIAS2",NA,NA
"NUDT19","PIAS3",NA,NA
"NUDT19","PIAS4",NA,NA
"NUDT19","ZMIZ2","3.3","4.74"
"NUDT19","ZNF451",NA,NA
"NUFIP2","LAZSUL","4.92","5.07"
"NUFIP2","NSMCE2",NA,NA
"NUFIP2","PIAS1",NA,NA
"NUFIP2","PIAS2",NA,NA
"NUFIP2","PIAS3",NA,NA
"NUFIP2","PIAS4",NA,NA
"NUFIP2","ZMIZ2",NA,NA
"NUFIP2","ZNF451",NA,NA
"NUMA1","LAZSUL",NA,NA
"NUMA1","NSMCE2",NA,NA
"NUMA1","PIAS1","5.23","2.81"
"NUMA1","PIAS2",NA,NA
"NUMA1","PIAS3",NA,NA
"NUMA1","PIAS4",NA,NA
"NUMA1","ZMIZ2",NA,NA
"NUMA1","ZNF451",NA,NA
"NUP214","LAZSUL",NA,NA
"NUP214","NSMCE2",NA,NA
"NUP214","PIAS1","3.3","5.01"
"NUP214","PIAS2",NA,NA
"NUP214","PIAS3",NA,NA
"NUP214","PIAS4",NA,NA
"NUP214","ZMIZ2",NA,NA
"NUP214","ZNF451",NA,NA
"OAT","LAZSUL",NA,NA
"OAT","NSMCE2",NA,NA
"OAT","PIAS1","2.73","2.95"
"OAT","PIAS2",NA,NA
"OAT","PIAS3",NA,NA
"OAT","PIAS4",NA,NA
"OAT","ZMIZ2",NA,NA
"OAT","ZNF451",NA,NA
"OCIAD2","LAZSUL",NA,NA
"OCIAD2","NSMCE2",NA,NA
"OCIAD2","PIAS1",NA,NA
"OCIAD2","PIAS2",NA,NA
"OCIAD2","PIAS3",NA,NA
"OCIAD2","PIAS4",NA,NA
"OCIAD2","ZMIZ2","1.8","2.31"
"OCIAD2","ZNF451",NA,NA
"ORC2","LAZSUL","1.15","4.27"
"ORC2","NSMCE2",NA,NA
"ORC2","PIAS1",NA,NA
"ORC2","PIAS2",NA,NA
"ORC2","PIAS3",NA,NA
"ORC2","PIAS4",NA,NA
"ORC2","ZMIZ2",NA,NA
"ORC2","ZNF451",NA,NA
"P4HA2","LAZSUL",NA,NA
"P4HA2","NSMCE2",NA,NA
"P4HA2","PIAS1","4.3","4.12"
"P4HA2","PIAS2",NA,NA
"P4HA2","PIAS3",NA,NA
"P4HA2","PIAS4",NA,NA
"P4HA2","ZMIZ2",NA,NA
"P4HA2","ZNF451",NA,NA
"P4HB","LAZSUL",NA,NA
"P4HB","NSMCE2",NA,NA
"P4HB","PIAS1","2.82","2.92"
"P4HB","PIAS2",NA,NA
"P4HB","PIAS3",NA,NA
"P4HB","PIAS4",NA,NA
"P4HB","ZMIZ2",NA,NA
"P4HB","ZNF451",NA,NA
"PA2G4","LAZSUL",NA,NA
"PA2G4","NSMCE2",NA,NA
"PA2G4","PIAS1","4.84","11.6"
"PA2G4","PIAS2",NA,NA
"PA2G4","PIAS3",NA,NA
"PA2G4","PIAS4",NA,NA
"PA2G4","ZMIZ2",NA,NA
"PA2G4","ZNF451",NA,NA
"PABPC1;PABPC3","LAZSUL",NA,NA
"PABPC1;PABPC3","NSMCE2",NA,NA
"PABPC1;PABPC3","PIAS1","4.96","8.52"
"PABPC1;PABPC3","PIAS2",NA,NA
"PABPC1;PABPC3","PIAS3",NA,NA
"PABPC1;PABPC3","PIAS4",NA,NA
"PABPC1;PABPC3","ZMIZ2",NA,NA
"PABPC1;PABPC3","ZNF451",NA,NA
"PAF1","LAZSUL",NA,NA
"PAF1","NSMCE2","3.13","4.21"
"PAF1","PIAS1",NA,NA
"PAF1","PIAS2",NA,NA
"PAF1","PIAS3",NA,NA
"PAF1","PIAS4","2.6","2.82"
"PAF1","ZMIZ2",NA,NA
"PAF1","ZNF451",NA,NA
"PALM","LAZSUL","3.49","5.54"
"PALM","NSMCE2",NA,NA
"PALM","PIAS1",NA,NA
"PALM","PIAS2",NA,NA
"PALM","PIAS3",NA,NA
"PALM","PIAS4",NA,NA
"PALM","ZMIZ2",NA,NA
"PALM","ZNF451",NA,NA
"PCDHA6","LAZSUL",NA,NA
"PCDHA6","NSMCE2",NA,NA
"PCDHA6","PIAS1",NA,NA
"PCDHA6","PIAS2",NA,NA
"PCDHA6","PIAS3",NA,NA
"PCDHA6","PIAS4",NA,NA
"PCDHA6","ZMIZ2","1.95","2.72"
"PCDHA6","ZNF451",NA,NA
"PCID2","LAZSUL",NA,NA
"PCID2","NSMCE2",NA,NA
"PCID2","PIAS1",NA,NA
"PCID2","PIAS2",NA,NA
"PCID2","PIAS3",NA,NA
"PCID2","PIAS4",NA,NA
"PCID2","ZMIZ2","1.01","3.08"
"PCID2","ZNF451",NA,NA
"PCNA","LAZSUL",NA,NA
"PCNA","NSMCE2",NA,NA
"PCNA","PIAS1",NA,NA
"PCNA","PIAS2",NA,NA
"PCNA","PIAS3",NA,NA
"PCNA","PIAS4","3.48","2.77"
"PCNA","ZMIZ2",NA,NA
"PCNA","ZNF451",NA,NA
"PCYT1A","LAZSUL",NA,NA
"PCYT1A","NSMCE2",NA,NA
"PCYT1A","PIAS1",NA,NA
"PCYT1A","PIAS2",NA,NA
"PCYT1A","PIAS3",NA,NA
"PCYT1A","PIAS4","1.75","4.18"
"PCYT1A","ZMIZ2",NA,NA
"PCYT1A","ZNF451",NA,NA
"PDHB","LAZSUL",NA,NA
"PDHB","NSMCE2",NA,NA
"PDHB","PIAS1","2.63","2.87"
"PDHB","PIAS2",NA,NA
"PDHB","PIAS3",NA,NA
"PDHB","PIAS4",NA,NA
"PDHB","ZMIZ2",NA,NA
"PDHB","ZNF451",NA,NA
"PDIA3","LAZSUL",NA,NA
"PDIA3","NSMCE2",NA,NA
"PDIA3","PIAS1","2.32","4.4"
"PDIA3","PIAS2",NA,NA
"PDIA3","PIAS3",NA,NA
"PDIA3","PIAS4",NA,NA
"PDIA3","ZMIZ2",NA,NA
"PDIA3","ZNF451",NA,NA
"PDIA4","LAZSUL",NA,NA
"PDIA4","NSMCE2",NA,NA
"PDIA4","PIAS1","5.82","2.78"
"PDIA4","PIAS2",NA,NA
"PDIA4","PIAS3",NA,NA
"PDIA4","PIAS4",NA,NA
"PDIA4","ZMIZ2",NA,NA
"PDIA4","ZNF451",NA,NA
"PDIA6","LAZSUL",NA,NA
"PDIA6","NSMCE2",NA,NA
"PDIA6","PIAS1","3.4","4.56"
"PDIA6","PIAS2",NA,NA
"PDIA6","PIAS3",NA,NA
"PDIA6","PIAS4",NA,NA
"PDIA6","ZMIZ2",NA,NA
"PDIA6","ZNF451",NA,NA
"PEX26","LAZSUL",NA,NA
"PEX26","NSMCE2",NA,NA
"PEX26","PIAS1",NA,NA
"PEX26","PIAS2",NA,NA
"PEX26","PIAS3",NA,NA
"PEX26","PIAS4",NA,NA
"PEX26","ZMIZ2","2.27","2.02"
"PEX26","ZNF451",NA,NA
"PFN1","LAZSUL",NA,NA
"PFN1","NSMCE2",NA,NA
"PFN1","PIAS1","4.37","7.56"
"PFN1","PIAS2",NA,NA
"PFN1","PIAS3",NA,NA
"PFN1","PIAS4",NA,NA
"PFN1","ZMIZ2",NA,NA
"PFN1","ZNF451",NA,NA
"PGAM1;PGAM2","LAZSUL",NA,NA
"PGAM1;PGAM2","NSMCE2",NA,NA
"PGAM1;PGAM2","PIAS1","3.41","7.74"
"PGAM1;PGAM2","PIAS2",NA,NA
"PGAM1;PGAM2","PIAS3",NA,NA
"PGAM1;PGAM2","PIAS4",NA,NA
"PGAM1;PGAM2","ZMIZ2",NA,NA
"PGAM1;PGAM2","ZNF451",NA,NA
"PGK1","LAZSUL",NA,NA
"PGK1","NSMCE2",NA,NA
"PGK1","PIAS1","4.15","3.43"
"PGK1","PIAS2",NA,NA
"PGK1","PIAS3",NA,NA
"PGK1","PIAS4",NA,NA
"PGK1","ZMIZ2",NA,NA
"PGK1","ZNF451",NA,NA
"PHB","LAZSUL",NA,NA
"PHB","NSMCE2",NA,NA
"PHB","PIAS1","2.51","8.25"
"PHB","PIAS2",NA,NA
"PHB","PIAS3",NA,NA
"PHB","PIAS4",NA,NA
"PHB","ZMIZ2",NA,NA
"PHB","ZNF451",NA,NA
"PHB2","LAZSUL",NA,NA
"PHB2","NSMCE2",NA,NA
"PHB2","PIAS1","2.78","7.78"
"PHB2","PIAS2",NA,NA
"PHB2","PIAS3",NA,NA
"PHB2","PIAS4",NA,NA
"PHB2","ZMIZ2",NA,NA
"PHB2","ZNF451",NA,NA
"PHF20L1","LAZSUL",NA,NA
"PHF20L1","NSMCE2",NA,NA
"PHF20L1","PIAS1",NA,NA
"PHF20L1","PIAS2",NA,NA
"PHF20L1","PIAS3",NA,NA
"PHF20L1","PIAS4","2.42","4.2"
"PHF20L1","ZMIZ2",NA,NA
"PHF20L1","ZNF451",NA,NA
"PHF21A","LAZSUL",NA,NA
"PHF21A","NSMCE2",NA,NA
"PHF21A","PIAS1",NA,NA
"PHF21A","PIAS2",NA,NA
"PHF21A","PIAS3",NA,NA
"PHF21A","PIAS4","4.32","9.59"
"PHF21A","ZMIZ2",NA,NA
"PHF21A","ZNF451",NA,NA
"PHF8","LAZSUL",NA,NA
"PHF8","NSMCE2",NA,NA
"PHF8","PIAS1",NA,NA
"PHF8","PIAS2",NA,NA
"PHF8","PIAS3",NA,NA
"PHF8","PIAS4","6.79","10.98"
"PHF8","ZMIZ2",NA,NA
"PHF8","ZNF451",NA,NA
"PHGDH","LAZSUL",NA,NA
"PHGDH","NSMCE2",NA,NA
"PHGDH","PIAS1","4.05","4.98"
"PHGDH","PIAS2",NA,NA
"PHGDH","PIAS3",NA,NA
